PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,FamilySize,IsAlone,Title,AgeBin
484,1,1,"Garcia, Dr. Mary",male,45.20374963,2,2,63138,42.23,S,5,0,Rare,"(35, 60]"
485,0,2,"Clark, Mrs. James",female,32.67790217,1,1,99925,93.0,C,3,0,Mrs,"(18, 35]"
486,1,3,"Garcia, Miss. Anna",female,41.31280918,3,0,75866,21.46,S,4,0,Miss,"(35, 60]"
487,0,1,"Taylor, Master. Frank",male,30.369585,1,0,50760,80.64,C,2,0,Master,"(18, 35]"
488,0,2,"Clark, Mrs. Clara",female,55.73457148,0,1,25389,78.78,S,2,0,Mrs,"(35, 60]"
489,1,1,"Harris, Miss. Sarah",female,26.87147625,3,1,93717,7.94,S,5,0,Miss,"(18, 35]"
490,1,1,"Anderson, Miss. Frank",female,28.566028430000003,3,2,48671,95.62,S,6,0,Miss,"(18, 35]"
491,0,2,"Martinez, Col. Alice",male,29.72812552,3,2,58174,108.87,S,6,0,Rare,"(18, 35]"
492,1,1,"Martinez, Miss. Anna",female,25.75548304,2,2,90560,35.75,S,5,0,Miss,"(18, 35]"
493,0,3,"Johnson, Mr. Emma",male,41.19918663,2,1,38947,98.42,S,4,0,Mr,"(35, 60]"
494,0,3,"Robinson, Mrs. Thomas",female,29.19588204,3,2,38721,14.48,C,6,0,Mrs,"(18, 35]"
495,0,3,"Robinson, Rev. Elizabeth",male,15.24844613,2,2,27507,74.0,S,5,0,Rare,"(12, 18]"
496,0,1,"Thomas, Col. Clara",male,15.0507591,1,0,72676,60.85,C,2,0,Rare,"(12, 18]"
497,0,1,"Smith, Mr. Elizabeth",male,43.30430629,2,2,30078,67.78,S,5,0,Mr,"(35, 60]"
498,0,1,"Johnson, Miss. Clara",female,53.94858722,2,0,69634,111.51,Q,3,0,Miss,"(35, 60]"
499,1,3,"Thompson, Master. Mary",male,31.006898200000002,3,0,89395,105.2,C,4,0,Master,"(18, 35]"
500,1,3,"Martin, Rev. Henry",male,31.006898200000002,0,2,58971,95.28,S,3,0,Rare,"(18, 35]"
501,1,1,"Johnson, Master. Mary",male,30.98073028,0,0,64505,36.48,C,1,1,Master,"(18, 35]"
502,0,3,"White, Rev. Thomas",male,46.26629624,0,1,81989,109.86,S,2,0,Rare,"(35, 60]"
503,0,1,"Clark, Mr. Martha",male,17.01705612,1,1,71712,16.21,C,3,0,Mr,"(12, 18]"
504,1,3,"Clark, Dr. Anna",male,33.33716576,2,2,80453,103.13,S,5,0,Rare,"(18, 35]"
505,1,3,"Thompson, Dr. Thomas",male,43.65276682,0,1,97044,42.74,S,2,0,Rare,"(35, 60]"
506,0,3,"Clark, Mr. Emma",male,37.01531838,3,0,38627,11.18,C,4,0,Mr,"(35, 60]"
507,1,3,"Thompson, Rev. Robert",male,32.65414263,0,1,42435,81.98,S,2,0,Rare,"(18, 35]"
508,1,3,"Brown, Master. Charles",male,44.0146453,0,2,99173,31.6,S,3,0,Master,"(35, 60]"
509,1,2,"Anderson, Mr. William",male,28.789262305,2,2,88094,33.01,C,5,0,Mr,"(18, 35]"
510,1,3,"Johnson, Master. Charles",male,39.49025447,2,0,20730,40.2,S,3,0,Master,"(35, 60]"
511,0,1,"Brown, Mrs. Clara",female,28.566028430000003,2,2,78879,12.32,S,5,0,Mrs,"(18, 35]"
512,0,3,"Thomas, Master. Emma",male,4.371139444,1,1,68556,25.37,S,3,0,Master,"(0, 12]"
513,1,3,"Jackson, Rev. Clara",male,31.006898200000002,1,2,79228,5.59,S,4,0,Rare,"(18, 35]"
514,1,3,"Clark, Dr. George",male,49.23121963,0,0,57419,56.22,S,1,1,Rare,"(35, 60]"
515,0,3,"Robinson, Master. Charles",male,28.0757208,2,2,20237,14.69,S,5,0,Master,"(18, 35]"
516,0,3,"Jackson, Master. Martha",male,43.34024366,0,1,83946,83.51,S,2,0,Master,"(35, 60]"
517,0,3,"Garcia, Miss. William",female,52.57189561,3,0,24707,32.1,S,4,0,Miss,"(35, 60]"
518,1,3,"White, Miss. Joseph",female,48.40880235,3,1,18094,113.51,C,5,0,Miss,"(35, 60]"
519,1,1,"Robinson, Master. Thomas",male,52.95950341,2,0,81781,105.19,S,3,0,Master,"(35, 60]"
520,0,1,"Thompson, Miss. Charles",female,40.38978488,2,2,76255,38.29,S,5,0,Miss,"(35, 60]"
521,0,2,"Clark, Miss. Clara",female,32.67790217,3,0,36497,95.07,Q,4,0,Miss,"(18, 35]"
522,0,1,"Smith, Rev. Mary",male,30.369585,2,0,85065,97.37,S,3,0,Rare,"(18, 35]"
523,1,3,"Taylor, Master. Henry",male,26.55512517,1,2,80341,118.45,S,4,0,Master,"(18, 35]"
524,1,1,"Johnson, Mr. Emma",male,18.19454767,1,1,29641,73.75,S,3,0,Mr,"(18, 35]"
525,1,3,"Thompson, Rev. Joseph",male,60.39319804,2,2,31566,14.43,S,5,0,Rare,"(60, 80]"
526,0,2,"Smith, Rev. Martha",male,27.53759863,3,0,53007,79.39,S,4,0,Rare,"(18, 35]"
527,0,1,"Taylor, Mr. Anna",male,31.72486729,0,2,78202,76.87,S,3,0,Mr,"(18, 35]"
528,0,3,"Taylor, Mrs. Florence",female,37.72079526,2,0,67912,78.41,C,3,0,Mrs,"(35, 60]"
529,0,3,"Taylor, Mr. Clara",male,30.61043425,2,2,25235,40.32,S,5,0,Mr,"(18, 35]"
530,1,3,"Robinson, Dr. Joseph",male,31.006898200000002,0,2,99167,103.86,C,3,0,Rare,"(18, 35]"
531,1,3,"Thomas, Col. Thomas",male,21.28290894,2,1,36922,115.34,S,4,0,Rare,"(18, 35]"
532,1,3,"Martinez, Col. George",male,32.72450437,0,0,86434,30.04,C,1,1,Rare,"(18, 35]"
533,1,1,"Anderson, Dr. John",male,19.6054118,3,1,74071,15.14,C,5,0,Rare,"(18, 35]"
534,0,3,"Brown, Col. George",male,11.51968484,1,0,21919,27.37,S,2,0,Rare,"(0, 12]"
535,1,3,"Martinez, Dr. Henry",male,31.006898200000002,3,2,76895,99.36,S,6,0,Rare,"(18, 35]"
536,1,3,"Thompson, Mrs. Charles",female,29.48148484,1,0,68390,82.81,S,2,0,Mrs,"(18, 35]"
537,1,1,"Brown, Col. John",male,23.98976886,0,1,17292,78.15,C,2,0,Rare,"(18, 35]"
538,0,3,"Martinez, Mr. Mary",male,20.30610628,1,1,69432,51.21,C,3,0,Mr,"(18, 35]"
539,0,1,"Martin, Col. Thomas",male,30.369585,3,1,27294,71.45,S,5,0,Rare,"(18, 35]"
540,0,1,"Brown, Miss. John",female,28.83652198,1,0,77272,40.41,S,2,0,Miss,"(18, 35]"
541,1,2,"Brown, Miss. William",female,8.933914764,0,1,64450,59.88,S,2,0,Miss,"(0, 12]"
542,0,3,"Harris, Rev. Margaret",male,40.64078349,1,1,69873,96.2,C,3,0,Rare,"(35, 60]"
543,0,3,"White, Mr. James",male,31.15415654,2,1,83912,117.84,S,4,0,Mr,"(18, 35]"
544,1,3,"Harris, Master. Mary",male,9.594279007,3,2,17567,112.24,S,6,0,Master,"(0, 12]"
545,0,3,"White, Dr. Charles",male,25.67107292,2,2,83242,112.39,S,5,0,Rare,"(18, 35]"
546,0,2,"Martin, Dr. Thomas",male,19.46981032,0,0,70604,51.26,S,1,1,Rare,"(18, 35]"
547,0,2,"Anderson, Mr. Sarah",male,34.46844315,1,0,98181,58.91,C,2,0,Mr,"(18, 35]"
548,1,2,"Smith, Master. John",male,48.76630624,2,1,50392,86.15,S,4,0,Master,"(35, 60]"
549,0,3,"Jackson, Master. Elizabeth",male,3.747585425,2,2,12853,111.05,S,5,0,Master,"(0, 12]"
550,1,1,"White, Rev. Charles",male,30.369585,1,1,61897,21.33,S,3,0,Rare,"(18, 35]"
551,0,3,"Johnson, Rev. Emma",male,27.75814086,1,1,43352,39.99,S,3,0,Rare,"(18, 35]"
552,1,3,"Martin, Mr. Anna",male,39.39876107,3,2,10395,21.01,S,6,0,Mr,"(35, 60]"
553,0,2,"Brown, Mrs. James",female,32.9847528,2,2,38560,75.38,S,5,0,Mrs,"(18, 35]"
554,0,3,"Thompson, Miss. Martha",female,19.47242936,2,2,85800,40.22,C,5,0,Miss,"(18, 35]"
555,1,3,"Garcia, Dr. Clara",male,25.5332449,0,0,19572,42.5,S,1,1,Rare,"(18, 35]"
556,0,3,"Martin, Miss. Elizabeth",female,18.855638,3,0,15936,13.16,S,4,0,Miss,"(18, 35]"
557,0,3,"White, Dr. Robert",male,45.06409994,0,1,65534,45.23,C,2,0,Rare,"(35, 60]"
558,0,2,"Jackson, Dr. Martha",male,30.29836308,2,0,55158,104.19,S,3,0,Rare,"(18, 35]"
559,1,2,"Robinson, Mr. Charles",male,56.6166696,0,2,18357,31.8,S,3,0,Mr,"(35, 60]"
560,1,3,"Garcia, Rev. Clara",male,31.006898200000002,2,2,80931,84.95,C,5,0,Rare,"(18, 35]"
561,1,3,"Jackson, Col. Joseph",male,20.08230526,2,0,17897,77.41,C,3,0,Rare,"(18, 35]"
562,0,1,"Jackson, Master. Thomas",male,8.807998503,0,1,19046,104.3,S,2,0,Master,"(0, 12]"
563,0,3,"Jackson, Miss. Emma",female,4.756044532,0,1,71875,20.21,Q,2,0,Miss,"(0, 12]"
564,0,3,"Thomas, Master. Charles",male,7.822096798,1,0,14159,117.42,C,2,0,Master,"(0, 12]"
565,0,3,"Thompson, Master. Anna",male,33.73977311,1,1,47629,72.0,S,3,0,Master,"(18, 35]"
566,0,1,"Brown, Miss. Mary",female,37.12215033,1,1,63591,119.48,S,3,0,Miss,"(35, 60]"
567,0,3,"Johnson, Rev. Alice",male,31.006898200000002,2,1,33590,109.82,S,4,0,Rare,"(18, 35]"
568,0,3,"Johnson, Mr. James",male,42.5305364,0,2,27750,30.47,S,3,0,Mr,"(35, 60]"
569,1,1,"Garcia, Master. Charles",male,23.23714528,3,2,94085,11.46,S,6,0,Master,"(18, 35]"
570,0,1,"Martinez, Rev. Mary",male,32.05510217,2,0,94656,34.4,S,3,0,Rare,"(18, 35]"
571,0,3,"Smith, Mrs. Clara",female,52.5710888,3,2,65097,65.67,S,6,0,Mrs,"(35, 60]"
572,1,1,"Harris, Dr. Clara",male,42.55575042,0,1,59081,24.73,S,2,0,Rare,"(35, 60]"
573,0,3,"Jackson, Miss. Charles",female,26.24057093,2,2,60132,24.26,S,5,0,Miss,"(18, 35]"
574,1,3,"Robinson, Miss. Margaret",female,29.19588204,3,0,68790,58.2,S,4,0,Miss,"(18, 35]"
575,1,2,"Anderson, Rev. William",male,28.789262305,3,2,59479,8.83,S,6,0,Rare,"(18, 35]"
576,1,3,"Thomas, Dr. Robert",male,31.006898200000002,1,1,59236,19.02,C,3,0,Rare,"(18, 35]"
577,0,2,"Harris, Mr. Florence",male,27.04417666,1,1,20518,52.82,S,3,0,Mr,"(18, 35]"
578,1,3,"Thompson, Mrs. George",female,16.17948662,1,0,99486,12.26,S,2,0,Mrs,"(12, 18]"
579,0,2,"Robinson, Master. Thomas",male,28.789262305,2,2,96742,50.63,C,5,0,Master,"(18, 35]"
580,0,3,"Robinson, Mr. Mary",male,31.07592636,0,2,80687,59.51,S,3,0,Mr,"(18, 35]"
581,0,1,"Johnson, Dr. Mary",male,30.369585,0,2,27431,56.9,S,3,0,Rare,"(18, 35]"
582,1,2,"Martin, Col. Henry",male,20.89996387,1,1,95660,104.96,S,3,0,Rare,"(18, 35]"
583,0,3,"Robinson, Mrs. Margaret",female,32.36116541,1,0,55582,65.96,S,2,0,Mrs,"(18, 35]"
584,0,2,"Martin, Dr. Martha",male,36.18716909,1,2,25549,58.82,Q,4,0,Rare,"(35, 60]"
585,1,3,"Smith, Rev. Clara",male,31.006898200000002,3,1,33392,52.23,S,5,0,Rare,"(18, 35]"
586,0,2,"Smith, Dr. Henry",male,49.75305332,1,1,80419,99.03,S,3,0,Rare,"(35, 60]"
587,0,3,"Garcia, Mrs. Henry",female,28.61976615,3,1,61518,107.93,S,5,0,Mrs,"(18, 35]"
588,0,1,"Clark, Col. Robert",male,30.26389472,0,2,79316,103.12,S,3,0,Rare,"(18, 35]"
589,0,3,"Smith, Miss. Mary",female,39.91500193,2,2,26691,82.46,S,5,0,Miss,"(35, 60]"
590,0,3,"Martin, Mrs. George",female,33.26502584,2,2,39188,20.8,S,5,0,Mrs,"(18, 35]"
591,0,1,"Johnson, Rev. Elizabeth",male,43.34391287,2,2,10455,36.84,S,5,0,Rare,"(35, 60]"
592,1,1,"Johnson, Mrs. John",female,34.01973831,2,2,12979,10.3,S,5,0,Mrs,"(18, 35]"
593,0,1,"Taylor, Rev. Sarah",male,21.42587676,3,2,49107,112.04,S,6,0,Rare,"(18, 35]"
594,0,3,"White, Master. Margaret",male,35.06104935,3,2,70686,80.99,S,6,0,Master,"(35, 60]"
595,1,2,"Thomas, Miss. Frank",female,13.9878331,1,2,98276,90.83,S,4,0,Miss,"(12, 18]"
596,0,3,"Martinez, Miss. Anna",female,31.51983588,3,2,81361,40.83,C,6,0,Miss,"(18, 35]"
597,1,2,"Johnson, Dr. Martha",male,29.53478013,1,1,65591,102.25,S,3,0,Rare,"(18, 35]"
598,0,2,"Brown, Mr. George",male,27.086364,1,2,79721,34.85,S,4,0,Mr,"(18, 35]"
599,0,3,"Smith, Col. Martha",male,28.20047484,2,0,59712,5.19,S,3,0,Rare,"(18, 35]"
600,0,3,"Anderson, Rev. James",male,3.654113363,3,1,40102,48.29,S,5,0,Rare,"(0, 12]"
601,0,1,"White, Master. Margaret",male,30.369585,3,2,42441,70.64,C,6,0,Master,"(18, 35]"
602,0,1,"Jackson, Dr. Emma",male,31.29982862,1,0,70375,60.05,S,2,0,Rare,"(18, 35]"
603,0,1,"Martinez, Miss. Joseph",female,28.566028430000003,1,2,55371,104.14,C,4,0,Miss,"(18, 35]"
604,0,3,"Thomas, Dr. Charles",male,15.61254803,0,0,30332,17.12,S,1,1,Rare,"(12, 18]"
605,0,3,"Anderson, Master. Charles",male,47.71990977,0,0,46129,68.69,C,1,1,Master,"(35, 60]"
606,0,3,"White, Rev. Florence",male,17.87355212,1,0,34704,63.99,S,2,0,Rare,"(12, 18]"
607,0,3,"Smith, Dr. Robert",male,43.57240081,0,0,24790,37.36,C,1,1,Rare,"(35, 60]"
608,0,3,"Martin, Mrs. Elizabeth",female,35.98072107,0,1,14222,99.56,S,2,0,Mrs,"(35, 60]"
609,0,3,"Taylor, Mr. John",male,20.95281766,1,1,96533,91.58,S,3,0,Mr,"(18, 35]"
610,1,3,"Martinez, Miss. Joseph",female,54.8543525,1,0,64950,89.28,S,2,0,Miss,"(35, 60]"
611,0,1,"Anderson, Mrs. Henry",female,13.28908436,3,2,90599,105.76,S,6,0,Mrs,"(12, 18]"
612,1,1,"Smith, Miss. Charles",female,42.86815843,1,0,12050,88.12,S,2,0,Miss,"(35, 60]"
613,1,2,"Brown, Master. Margaret",male,28.789262305,1,1,41544,31.66,S,3,0,Master,"(18, 35]"
614,0,1,"Harris, Mrs. Elizabeth",female,20.61131707,2,2,37011,86.14,S,5,0,Mrs,"(18, 35]"
615,1,3,"Harris, Rev. Thomas",male,49.4945142,3,1,18819,40.39,S,5,0,Rare,"(35, 60]"
616,1,3,"Johnson, Dr. Mary",male,26.4993488,3,1,23224,32.85,S,5,0,Rare,"(18, 35]"
617,0,1,"Jackson, Master. William",male,30.369585,3,2,87849,13.4,S,6,0,Master,"(18, 35]"
618,0,1,"Clark, Mr. Emma",male,33.64450574,2,0,14400,90.56,S,3,0,Mr,"(18, 35]"
619,1,3,"Martin, Mr. Anna",male,28.11967762,1,0,68515,86.77,S,2,0,Mr,"(18, 35]"
620,1,3,"Jackson, Master. Florence",male,41.35131582,3,0,88352,31.97,Q,4,0,Master,"(35, 60]"
621,0,2,"Anderson, Rev. Margaret",male,41.10884209,3,0,98083,91.18,S,4,0,Rare,"(35, 60]"
622,0,3,"Smith, Mr. Elizabeth",male,5.520552375,0,2,16380,110.55,S,3,0,Mr,"(0, 12]"
623,0,1,"Martinez, Miss. Frank",female,48.2607634,3,2,42077,17.42,C,6,0,Miss,"(35, 60]"
624,0,1,"Robinson, Dr. Emma",male,6.725112168,1,2,15798,31.75,S,4,0,Rare,"(0, 12]"
625,0,3,"Johnson, Rev. Mary",male,31.006898200000002,1,1,62725,91.28,S,3,0,Rare,"(18, 35]"
626,0,3,"Taylor, Master. Charles",male,45.77387192,0,2,67535,36.57,S,3,0,Master,"(35, 60]"
627,0,1,"Jackson, Master. Florence",male,14.72646998,3,0,40715,76.84,S,4,0,Master,"(12, 18]"
628,1,3,"Jackson, Dr. James",male,24.24859997,3,1,80747,14.33,S,5,0,Rare,"(18, 35]"
629,0,3,"Garcia, Col. Robert",male,14.52013464,3,0,38477,57.0,C,4,0,Rare,"(12, 18]"
630,0,3,"Thomas, Miss. Thomas",female,26.99110558,2,0,17398,90.0,S,3,0,Miss,"(18, 35]"
631,1,3,"Johnson, Col. Frank",male,31.006898200000002,3,2,28367,83.95,S,6,0,Rare,"(18, 35]"
632,1,3,"Harris, Dr. Charles",male,40.91524745,1,2,76046,98.73,C,4,0,Rare,"(35, 60]"
633,0,3,"Clark, Dr. Joseph",male,48.34432245,1,0,47914,105.91,Q,2,0,Rare,"(35, 60]"
634,0,3,"Thomas, Col. Mary",male,49.53957335,2,0,40692,93.92,S,3,0,Rare,"(35, 60]"
635,0,1,"Taylor, Rev. George",male,22.12964763,2,1,85511,82.23,S,4,0,Rare,"(18, 35]"
636,0,1,"Anderson, Mr. George",male,27.07089377,3,2,51799,8.65,S,6,0,Mr,"(18, 35]"
637,0,2,"Martin, Mrs. Frank",female,6.431865309,0,1,85690,66.52,Q,2,0,Mrs,"(0, 12]"
638,0,3,"Brown, Mrs. James",female,18.71781907,2,1,88370,9.34,C,4,0,Mrs,"(18, 35]"
639,0,1,"White, Col. Alice",male,43.50792286,2,1,98150,97.93,S,4,0,Rare,"(35, 60]"
640,0,3,"Martinez, Col. Florence",male,52.61815953,3,0,52030,41.88,S,4,0,Rare,"(35, 60]"
641,0,3,"Thompson, Dr. Emma",male,31.006898200000002,3,1,41051,69.68,S,5,0,Rare,"(18, 35]"
642,0,1,"Thomas, Dr. Martha",male,21.70550037,2,1,49552,37.14,C,4,0,Rare,"(18, 35]"
643,0,3,"Brown, Col. Anna",male,29.6303194,0,0,28777,94.99,S,1,1,Rare,"(18, 35]"
644,0,2,"White, Master. James",male,33.92225622,2,2,96535,106.95,S,5,0,Master,"(18, 35]"
645,0,3,"Martinez, Master. Robert",male,18.66555072,3,2,78321,50.84,S,6,0,Master,"(18, 35]"
646,1,1,"Smith, Miss. Florence",female,35.93685462,3,1,38972,104.24,S,5,0,Miss,"(35, 60]"
647,0,3,"Johnson, Miss. Sarah",female,23.36624914,2,0,64206,35.71,S,3,0,Miss,"(18, 35]"
648,1,3,"White, Miss. Emma",female,29.79766821,0,2,49387,66.49,S,3,0,Miss,"(18, 35]"
649,1,3,"Thomas, Mr. William",male,37.64797947,2,1,46064,103.76,S,4,0,Mr,"(35, 60]"
650,0,3,"Johnson, Col. Robert",male,30.08991178,2,1,17989,42.48,S,4,0,Rare,"(18, 35]"
651,0,3,"Martin, Rev. James",male,23.89059753,3,0,82970,114.71,S,4,0,Rare,"(18, 35]"
652,0,3,"Jackson, Dr. Sarah",male,28.46546275,0,1,87550,19.02,S,2,0,Rare,"(18, 35]"
653,0,3,"Harris, Master. Florence",male,31.006898200000002,1,2,32955,7.1,C,4,0,Master,"(18, 35]"
654,1,3,"White, Col. William",male,24.81984558,0,0,92050,108.98,S,1,1,Rare,"(18, 35]"
655,0,1,"Thompson, Col. Florence",male,26.37685512,2,2,98965,12.89,S,5,0,Rare,"(18, 35]"
656,0,3,"Martin, Mrs. Anna",female,52.38106039,2,2,65994,119.07,S,5,0,Mrs,"(35, 60]"
657,0,3,"Brown, Master. Sarah",male,37.85287227,2,2,82856,114.41,C,5,0,Master,"(35, 60]"
658,0,3,"Johnson, Mr. Emma",male,25.86327555,0,1,74962,20.76,C,2,0,Mr,"(18, 35]"
659,1,1,"Garcia, Col. Anna",male,39.75736166,3,1,16145,66.82,S,5,0,Rare,"(35, 60]"
660,0,3,"Thompson, Mr. Sarah",male,25.32652714,2,2,55143,26.27,S,5,0,Mr,"(18, 35]"
661,0,2,"Taylor, Mrs. William",female,46.42374493,2,2,94320,54.24,S,5,0,Mrs,"(35, 60]"
662,1,3,"White, Rev. Emma",male,35.17499069,0,0,97994,12.06,S,1,1,Rare,"(35, 60]"
663,0,1,"Martin, Dr. Sarah",male,28.49776998,1,0,59958,30.75,S,2,0,Rare,"(18, 35]"
664,0,3,"Thomas, Mrs. Mary",female,29.19588204,1,1,78742,46.78,C,3,0,Mrs,"(18, 35]"
665,0,3,"Jackson, Miss. Elizabeth",female,29.19588204,3,1,51777,55.44,C,5,0,Miss,"(18, 35]"
666,0,1,"Thompson, Col. Anna",male,14.22525544,3,0,64568,117.41,S,4,0,Rare,"(12, 18]"
667,0,3,"Martinez, Dr. William",male,13.28504991,2,2,63511,97.9,C,5,0,Rare,"(12, 18]"
668,0,2,"Johnson, Rev. Anna",male,32.00120333,0,1,29558,89.8,Q,2,0,Rare,"(18, 35]"
669,0,3,"Harris, Miss. Charles",female,29.19588204,2,2,49306,66.76,S,5,0,Miss,"(18, 35]"
670,0,3,"Anderson, Rev. Elizabeth",male,61.23820205,3,0,59343,101.6,S,4,0,Rare,"(60, 80]"
671,0,3,"Robinson, Miss. Martha",female,38.93271542,0,1,34101,44.02,Q,2,0,Miss,"(35, 60]"
672,1,3,"Johnson, Mrs. Anna",female,37.01182265,0,1,80507,86.52,S,2,0,Mrs,"(35, 60]"
673,0,3,"Clark, Dr. George",male,31.006898200000002,3,0,72065,119.29,Q,4,0,Rare,"(18, 35]"
674,0,2,"Thompson, Miss. Robert",female,22.4025668,1,1,41584,41.18,S,3,0,Miss,"(18, 35]"
675,0,2,"Brown, Rev. Elizabeth",male,18.97102747,1,0,39536,82.51,S,2,0,Rare,"(18, 35]"
676,1,3,"Anderson, Dr. James",male,21.30813362,0,1,49418,102.1,C,2,0,Rare,"(18, 35]"
677,0,3,"Thompson, Dr. Elizabeth",male,27.64598654,2,0,28920,110.32,C,3,0,Rare,"(18, 35]"
678,0,3,"Robinson, Col. Anna",male,23.39073191,1,1,70689,87.56,S,3,0,Rare,"(18, 35]"
679,1,3,"Johnson, Mrs. Sarah",female,29.19588204,2,2,17552,37.61,S,5,0,Mrs,"(18, 35]"
680,1,2,"Harris, Rev. Margaret",male,40.47074359,1,2,83713,42.52,S,4,0,Rare,"(35, 60]"
681,1,3,"Thomas, Miss. John",female,29.19588204,1,2,64090,7.39,S,4,0,Miss,"(18, 35]"
682,0,1,"Taylor, Miss. Frank",female,33.3494561,2,1,64592,92.5,S,4,0,Miss,"(18, 35]"
683,0,3,"Taylor, Miss. Alice",female,59.03715738,3,1,83044,9.92,S,5,0,Miss,"(35, 60]"
684,1,1,"Brown, Mrs. George",female,28.566028430000003,1,2,79467,104.44,S,4,0,Mrs,"(18, 35]"
685,1,2,"Robinson, Mr. Robert",male,1.0,1,2,27575,18.65,S,4,0,Mr,"(0, 12]"
686,0,2,"Harris, Col. Charles",male,25.99594089,2,0,60910,24.77,C,3,0,Rare,"(18, 35]"
687,0,2,"Robinson, Col. Clara",male,45.41343489,3,0,41831,59.8,Q,4,0,Rare,"(35, 60]"
688,0,3,"Smith, Rev. Sarah",male,57.41686436,1,0,43422,89.86,S,2,0,Rare,"(35, 60]"
689,1,2,"Clark, Rev. Anna",male,28.789262305,1,2,36651,20.99,S,4,0,Rare,"(18, 35]"
690,0,2,"Brown, Col. Martha",male,36.95378913,3,2,53288,55.61,C,6,0,Rare,"(35, 60]"
691,0,1,"Brown, Dr. Elizabeth",male,23.48565361,1,2,94765,60.53,C,4,0,Rare,"(18, 35]"
692,0,2,"Robinson, Mrs. Frank",female,28.51672304,3,0,20363,29.41,S,4,0,Mrs,"(18, 35]"
693,0,1,"Martinez, Rev. Martha",male,67.02080686,3,1,68954,18.29,S,5,0,Rare,"(60, 80]"
694,0,1,"Smith, Mrs. Emma",female,8.958415402,2,2,58637,101.19,S,5,0,Mrs,"(0, 12]"
695,0,3,"Thompson, Master. Mary",male,33.55235526,0,1,22119,62.78,Q,2,0,Master,"(18, 35]"
696,0,3,"White, Rev. Thomas",male,36.5477044,3,1,80206,6.65,S,5,0,Rare,"(35, 60]"
697,0,3,"Martinez, Dr. Robert",male,45.20100855,2,1,34966,97.34,S,4,0,Rare,"(35, 60]"
698,0,3,"Taylor, Rev. Emma",male,31.37176415,0,0,16755,117.79,S,1,1,Rare,"(18, 35]"
699,0,2,"Anderson, Dr. Thomas",male,28.789262305,1,1,45187,74.68,S,3,0,Rare,"(18, 35]"
700,0,3,"Clark, Col. Alice",male,24.51692006,0,2,59436,62.93,S,3,0,Rare,"(18, 35]"
701,0,3,"Thomas, Col. Joseph",male,33.76777718,3,0,98299,106.02,S,4,0,Rare,"(18, 35]"
702,0,3,"White, Rev. Florence",male,31.006898200000002,3,2,89294,114.54,S,6,0,Rare,"(18, 35]"
703,0,1,"Martinez, Master. Robert",male,30.369585,3,2,89026,91.77,C,6,0,Master,"(18, 35]"
704,0,2,"Harris, Master. Sarah",male,24.8254553,3,0,15183,56.23,S,4,0,Master,"(18, 35]"
705,0,2,"Robinson, Master. Frank",male,35.27940551,3,2,19539,73.11,S,6,0,Master,"(35, 60]"
706,1,2,"Brown, Mrs. Martha",female,32.67790217,2,2,34662,85.61,S,5,0,Mrs,"(18, 35]"
707,0,3,"Smith, Col. Henry",male,45.76470351,3,0,87015,27.34,S,4,0,Rare,"(35, 60]"
708,1,3,"Robinson, Rev. Alice",male,29.28048787,2,2,98008,56.43,S,5,0,Rare,"(18, 35]"
709,0,3,"Clark, Miss. Clara",female,5.177545445,1,1,83249,100.43,S,3,0,Miss,"(0, 12]"
710,1,3,"Robinson, Mr. Sarah",male,31.006898200000002,3,2,38444,80.29,C,6,0,Mr,"(18, 35]"
711,1,3,"Johnson, Mr. Robert",male,17.31974779,3,1,72835,52.29,C,5,0,Mr,"(12, 18]"
712,0,3,"Anderson, Col. Frank",male,20.84727126,0,2,37379,81.29,C,3,0,Rare,"(18, 35]"
713,0,3,"Brown, Master. Sarah",male,21.66074188,1,0,53642,18.6,S,2,0,Master,"(18, 35]"
714,0,1,"Johnson, Col. Margaret",male,49.2421333,3,0,49739,51.17,S,4,0,Rare,"(35, 60]"
715,0,1,"Clark, Mrs. Emma",female,1.0,3,2,12009,96.21,Q,6,0,Mrs,"(0, 12]"
716,1,1,"Jackson, Miss. John",female,73.92847947,1,0,37762,30.36,S,2,0,Miss,"(60, 80]"
717,1,3,"Harris, Mr. Elizabeth",male,44.78479533,2,2,34906,26.39,S,5,0,Mr,"(35, 60]"
718,1,3,"Jackson, Miss. Thomas",female,33.1253448,3,0,25376,114.34,S,4,0,Miss,"(18, 35]"
719,0,2,"Taylor, Mr. Mary",male,29.23148399,0,1,72773,29.14,S,2,0,Mr,"(18, 35]"
720,1,3,"Clark, Mr. Anna",male,33.99775705,3,2,41797,35.01,S,6,0,Mr,"(18, 35]"
721,1,1,"Martinez, Mr. Anna",male,37.295714,0,1,89220,116.51,S,2,0,Mr,"(35, 60]"
722,0,3,"Smith, Mrs. George",female,39.0330182,0,1,36805,89.49,S,2,0,Mrs,"(35, 60]"
723,0,2,"Garcia, Miss. Alice",female,37.77846252,3,2,61987,85.45,S,6,0,Miss,"(35, 60]"
724,1,1,"Martinez, Col. George",male,31.25412954,3,1,41369,103.09,S,5,0,Rare,"(18, 35]"
725,0,3,"White, Rev. Alice",male,27.23726212,0,2,82362,18.32,Q,3,0,Rare,"(18, 35]"
